Goals,Deaths,Reward,Step 
603,453,1.061591,102205
603,454,-1.000272,102305
603,455,-1.000272,102505
603,456,-1.000272,102695
604,456,1.080726,102860
605,456,1.083444,103020
605,457,-1.000272,103165
606,457,1.101717,103290
607,457,1.081478,103455
607,458,-0.98025,103640
607,459,-0.98025,103715
607,460,-1.000272,103835
607,461,-1.000272,103900
607,462,-0.98025,104015
608,462,1.083853,104175
609,462,1.050489,104375
609,463,-1.000272,104470
609,464,-0.98025,104550
609,465,-1.000272,104685
609,466,-1.000272,104790
609,467,-0.98025,104870
609,468,-1.000272,104990
609,469,-0.98025,105050
609,470,-0.98025,105115
609,471,-1.000272,105175
610,471,1.056546,105355
610,472,-1.000272,105420
610,473,-1.000272,105505
610,474,-1.000272,105560
610,475,-0.98025,105710
610,476,-1.000272,105830
611,476,1.10522,105950
611,477,-1.000272,106145
611,478,-1.000272,106355
611,479,-1.000272,106415
611,480,-1.000272,106480
611,481,-1.000272,106565
611,482,-1.000272,106625
612,482,1.107469,106740
612,483,-0.98025,106780
613,483,1.059251,106950
614,483,1.054976,107135
614,484,-1.000272,107200
615,484,1.103083,107320
616,484,1.058899,107490
616,485,-1.000272,107590
616,486,-1.000272,107645
616,487,-1.000272,107715
616,488,-1.000272,107760
617,488,1.057199,107935
617,489,-1.000272,108040
617,490,-0.98025,108135
617,491,-1.000272,108315
618,491,1.076651,108445
618,492,-1.000272,108570
619,492,1.077247,108700
