Goals,Deaths,Reward,Step 
53,644,-1.00028,40957
54,644,1.084473,41077
54,645,-1.000056,41177
54,646,-1.000272,41182
54,647,-1.000109,41222
54,648,-1.000272,41227
54,649,-1.00028,41282
54,650,-1.000272,41287
54,651,-0.98025,41352
54,652,-1.00028,41357
54,653,-1,41402
54,654,-1,41512
54,655,-0.98815,41612
54,656,-1.000272,41677
54,657,-1,41737
54,658,-1.000054,41807
54,659,-1.000218,41897
54,660,-1.000054,42007
54,661,-0.98025,42012
54,662,-0.98025,42137
54,663,-1.000163,42207
54,665,-2.000164,42267
54,666,-1.000272,42272
54,667,-1.000112,42307
54,668,-1.000163,42407
54,669,-1.000168,42447
54,670,-1,42507
54,671,-1,42622
54,672,-1.000218,42687
54,673,-1,42787
54,674,-1.000272,42857
54,675,-1.000272,42862
54,676,-1.000168,42907
55,676,1.136714,42982
55,677,-1.000109,43012
55,678,-1.00028,43082
55,679,-1.000163,43202
55,680,-1.000272,43262
55,681,-1,43317
55,682,-1.00028,43397
55,683,-1,43452
55,684,-1.000272,43457
55,685,-1,43492
55,686,-0.98025,43497
55,687,-1.000272,43502
55,688,-1,43547
55,689,-1.000272,43617
55,690,-1.000272,43622
55,691,-1,43652
55,692,-1.000272,43657
55,693,-1.000218,43682
55,694,-1.000163,43782
55,695,-1.000054,43817
55,696,-1.000054,43852
55,697,-1.000272,43857
55,698,-0.9842,43977
55,699,-1.000272,43997
55,700,-1.000272,44002
55,701,-1.000272,44072
55,702,-1,44107
55,703,-1.000272,44112
55,704,-1.000272,44252
55,705,-1.000272,44372
55,706,-1.000054,44492
55,708,-2.000218,44567
55,709,-0.98025,44627
55,710,-1.000218,44727
55,711,-1.000272,44732
55,712,-0.9921,44797
55,713,-1.000054,44852
55,714,-1.000272,44912
55,715,-1,45012
55,716,-0.98025,45017
55,717,-0.98815,45067
55,718,-1.00028,45077
55,719,-1.000054,45132
55,720,-1.000054,45307
55,721,-1.000054,45352
55,722,-1.000272,45427
55,723,-1.000112,45472
55,724,-1,45522
56,724,1.084466,45642
56,725,-1.000272,45647
56,726,-1.00028,45652
56,727,-1.000272,45782
56,728,-1.000272,45787
56,729,-1,45967
56,730,-0.98025,45972
56,731,-1.00028,45977
56,732,-1.000112,46082
56,733,-1.000272,46157
56,734,-1.000272,46217
56,735,-1.000272,46297
56,736,-1.000272,46302
56,737,-1.000272,46367
56,738,-1.00028,46372
56,739,-1.00028,46377
56,740,-1,46417
56,741,-1.000272,46422
56,742,-1.000272,46492
56,743,-1.000272,46567
56,744,-1.00028,46627
56,745,-1.000272,46632
56,746,-1.00028,46722
56,747,-1.000224,46762
56,748,-1.000272,46832
56,749,-1.000272,46837
56,751,-2.000218,46897
56,752,-0.98025,46902
56,753,-1.000272,47132
56,754,-1.000224,47187
56,755,-1.000272,47192
56,756,-1.000168,47387
56,757,-1.000054,47417
56,758,-1.000218,47472
56,759,-1.000218,47522
56,760,-1.000054,47602
56,761,-1.000272,47607
56,762,-1.000218,47662
56,763,-1.000109,47767
56,764,-1.000272,47832
56,765,-0.98815,47887
56,766,-1.000109,47947
56,767,-1.000272,48082
57,767,1.089818,48197
58,767,1.151236,48267
58,768,-1.00028,48337
58,769,-1.000272,48407
58,770,-1.000109,48512
58,772,-2.000164,48577
58,773,-1,48632
58,774,-1.00028,48637
58,775,-1.000272,48712
58,776,-1.000272,48782
58,777,-1.000272,48787
58,778,-1.000163,48907
58,779,-1.000054,48957
58,780,-1,49022
58,781,-1.000163,49127
58,782,-1,49182
58,783,-1,49222
58,784,-0.9842,49297
58,785,-0.98025,49362
58,786,-0.98025,49367
58,787,-1.000112,49417
58,788,-1.000163,49462
58,790,-2.000164,49522
58,791,-1.00028,49527
58,792,-1.000218,49727
58,793,-1.000272,49732
58,794,-1.000112,49792
58,795,-1.000054,49837
58,796,-1.000272,49842
58,797,-1.000054,49907
58,798,-1.00028,49972
58,799,-0.98025,49977
