Goals,Deaths,Reward,Step 
130,1085,-1,117300
130,1086,-1,117385
130,1087,-1,117485
130,1088,-1,117580
130,1089,-1,117755
130,1090,-1,117820
130,1091,-1,117915
130,1092,-1,118010
130,1093,-1,118125
130,1094,-1,118285
130,1095,-1,118395
130,1096,-1,118460
131,1096,1.069444,118605
131,1097,-1,118720
131,1098,-1,118820
131,1099,-1,118880
131,1100,-1,118970
131,1101,-1,119035
131,1102,-1,119145
131,1103,-1,119310
132,1103,1.05988,119480
132,1104,-1,119540
133,1104,1.059172,119710
134,1104,1.063694,119870
134,1105,-1,119965
135,1105,1.063694,120125
135,1106,-1,120230
136,1106,1.066667,120380
137,1106,1.071942,120520
138,1106,1.064935,120675
138,1107,-1,120740
139,1107,1.05,120940
140,1107,1.052356,121135
140,1108,-1,121205
140,1109,-1,121260
141,1109,1.0625,121420
141,1110,-1,121555
141,1111,-1,121665
142,1111,1.061728,121830
143,1111,1.048544,122040
144,1111,1.052356,122235
145,1111,1.053192,122425
145,1112,-1,122600
145,1113,-1,122725
145,1114,-1,122825
146,1114,1.057471,123000
146,1115,-1,123135
146,1116,-1,123215
146,1117,-1,123280
146,1118,-1,123405
146,1119,-1,123540
146,1120,-1,123615
146,1121,-1,123710
146,1122,-1,123775
146,1123,-1,123855
146,1124,-1,123965
146,1125,-1,124035
146,1126,-1,124140
146,1127,-1,124225
146,1128,-1,124425
146,1129,-1,124460
146,1130,-1,124555
146,1131,-1,124630
146,1132,-1,124735
146,1133,-1,124805
146,1134,-1,124880
147,1134,1.068027,125030
148,1134,1.057804,125205
148,1135,-1,125335
148,1136,-1,125415
148,1137,-1,125480
149,1137,1.04329,125715
149,1138,-1,125805
149,1139,-1,125915
149,1140,-1,126040
149,1141,-1,126085
149,1142,-1,126200
150,1142,1.053763,126390
150,1143,-1,126435
150,1144,-1,126495
150,1145,-1,126560
151,1145,1.048077,126770
151,1146,-1,126855
151,1147,-1,126985
151,1148,-1,127085
152,1148,1.052083,127280
153,1148,1.052356,127475
153,1149,-1,127620
153,1150,-1,127785
153,1151,-1,127895
153,1152,-1,127955
153,1153,-1,128020
153,1154,-1,128110
154,1154,1.046296,128330
154,1155,-1,128465
154,1156,-1,128530
155,1156,1.059524,128700
155,1157,-1,128765
155,1158,-1,128825
155,1159,-1,128945
156,1159,1.057143,129120
156,1160,-1,129190
156,1161,-1,129310
156,1162,-1,129425
157,1162,1.071429,129565
157,1163,-1,129690
157,1164,-1,129835
157,1165,-1,129935
157,1166,-1,130055
157,1167,-1,130145
158,1167,1.066667,130295
158,1168,-1,130450
158,1169,-1,130505
158,1170,-1,130630
159,1170,1.0625,130790
159,1171,-1,130960
159,1172,-1,131130
159,1173,-1,131180
160,1173,1.064516,131335
161,1173,1.066667,131485
161,1174,-1,131620
