Goals,Deaths,Reward,Step 
65,877,-1,103335
65,878,-1,103440
65,879,-1,103700
65,880,-1,103835
65,881,-1,103945
65,882,-1,104070
65,883,-1,104150
65,884,-1,104260
65,885,-1,104390
65,886,-1,104475
66,886,1.042735,104710
67,886,1.050505,104910
67,887,-1,105005
67,888,-1,105060
67,889,-1,105210
67,890,-1,105325
67,891,-1,105460
67,892,-1,105560
67,893,-1,105790
67,894,-1,105915
67,895,-1,105980
67,896,-1,106135
67,897,-1,106205
67,898,-1,106285
67,899,-1,106340
68,899,1.040161,106590
68,900,-1,106725
68,901,-1,106905
68,902,-1,106960
68,903,-1,107110
68,904,-1,107165
68,905,-1,107230
68,906,-1,107390
68,907,-1,107690
68,908,-1,107885
68,909,-1,108065
68,910,-1,108265
68,911,-1,108470
68,912,-1,108530
68,913,-1,108695
68,914,-1,108980
68,915,-1,109080
68,916,-1,109145
68,917,-1,109360
68,918,-1,109445
68,919,-1,109655
68,920,-1,109810
68,921,-1,109870
68,922,-1,109935
68,923,-1,110050
68,924,-1,110115
68,925,-1,110265
68,926,-1,110355
68,927,-1,110630
68,928,-1,110760
68,929,-1,110895
68,930,-1,111010
68,931,-1,111145
68,932,-1,111200
68,933,-1,111400
68,934,-1,111605
68,935,-1,111775
68,936,-1,111910
68,937,-1,111980
68,938,-1,112050
69,938,1.050761,112250
70,938,1.026667,112625
70,939,-1,112765
70,940,-1,112885
70,941,-1,113150
70,942,-1,113200
70,943,-1,113470
70,944,-1,113565
71,944,1.042017,113805
71,945,-1,113935
71,946,-1,114025
71,947,-1,114220
71,948,-1,114375
71,949,-1,114615
71,950,-1,114780
71,951,-1,114970
71,952,-1,115050
71,953,-1,115100
71,954,-1,115215
71,955,-1,115325
71,956,-1,115460
71,957,-1,115530
72,957,1.054645,115715
72,958,-1,115945
73,958,1.05291,116135
73,959,-1,116305
73,960,-1,116385
73,961,-1,116525
73,962,-1,116595
73,963,-1,116700
73,964,-1,116765
73,965,-1,116860
73,966,-1,116970
73,967,-1,117080
73,968,-1,117170
73,969,-1,117240
73,970,-1,117340
74,970,1.055866,117520
74,971,-1,117775
74,972,-1,117900
74,973,-1,117990
74,974,-1,118175
74,975,-1,118230
74,976,-1,118425
74,977,-1,118725
74,978,-1,118825
74,979,-1,119050
74,980,-1,119220
74,981,-1,119375
74,982,-1,119475
74,983,-1,119610
74,984,-1,119725
74,985,-1,119810
74,986,-1,119960
74,987,-1,120065
74,988,-1,120125
74,989,-1,120255
74,990,-1,120465
74,991,-1,120595
74,992,-1,120720
74,993,-1,120955
75,993,1.03937,121210
