Goals,Deaths,Reward,Step 
603,436,-0.98025,93179
603,437,-0.98025,93219
603,438,-0.98025,93324
603,439,-1.000272,93409
603,440,-1.000272,93534
603,441,-1.000272,93569
604,441,1.087447,93684
604,442,-0.98025,93749
605,442,1.075485,93884
606,442,1.093279,94024
606,443,-1.000272,94159
606,444,-1.000272,94224
607,444,1.090637,94334
608,444,1.081028,94459
608,445,-0.98025,94584
608,446,-1.000272,94659
608,447,-1.000272,94759
608,448,-1.000272,94904
608,449,-1.000272,95009
608,450,-1.000272,95079
608,451,-1.000272,95169
608,452,-0.98025,95214
609,452,1.077247,95344
609,453,-1.000272,95489
609,454,-1.000272,95574
609,455,-1.000272,95624
609,456,-0.98025,95739
609,457,-1.000272,95809
609,458,-0.98025,95884
609,459,-1.000272,95979
609,460,-1.000272,96094
609,461,-0.98025,96159
610,461,1.07015,96304
610,462,-0.98025,96369
610,463,-0.98025,96414
610,464,-1.000272,96519
611,464,1.081028,96644
612,464,1.085198,96764
612,465,-0.98025,96814
613,465,1.08968,96959
614,465,1.090637,97069
614,466,-1.000272,97159
615,466,1.101768,97259
616,466,1.09975,97384
616,467,-1.000272,97464
616,468,-0.98025,97619
616,469,-1.000272,97664
616,470,-1.000272,97709
616,471,-1.000272,97764
616,472,-0.98025,97879
617,472,1.106111,97974
617,473,-1.000272,98054
617,474,-0.98025,98104
618,474,1.076064,98239
619,474,1.081028,98364
620,474,1.059969,98534
620,475,-0.98025,98604
621,475,1.059969,98774
621,476,-0.98025,98859
621,477,-0.98025,98959
621,478,-1.000272,99029
621,479,-1.000272,99169
622,479,1.076651,99299
622,480,-0.98025,99374
622,481,-1.000272,99524
622,482,-1.000272,99619
623,482,1.064663,99774
623,483,-0.98025,99834
624,483,1.074355,99969
624,483,-5.448073E-05,100010
624,484,-1.000272,100125
624,485,-1.000272,100235
624,486,-1.000272,100305
624,487,-1.000272,100365
625,487,1.068221,100515
626,487,1.109036,100630
